respondent_id,h1n1_vaccine,seasonal_vaccine
47631,0.1,0.1
47632,0.9,0.9
47633,0.2,0.2
47634,0.2,0.9
47635,0.1,0.1
47636,0.8,0.8
47637,0.2,0.6
47638,0.4,0.4
47639,0.2,0.3
47640,0.7,0.6
47641,0.4,0.4
47642,0.1,0.5
47643,0.3,0.3
47644,0.4,0.6
47645,0.6,0.8
47646,0.6,0.9
47647,0.4,0.6
47648,0.1,0.8
47649,0.2,0.3
47650,0.9,0.9
47651,0.2,0.1
47652,0.3,0.6
47653,0.8,0.9
47654,0.2,0.2
47655,0.3,0.3
47656,0.5,0.6
47657,0.2,0.6
47658,0.7,0.8
47659,0.2,0.9
47660,0.6,0.5
47661,0.7,0.6
47662,0.0,0.1
47663,0.2,0.9
47664,0.2,0.1
47665,0.2,0.1
47666,0.9,0.9
47667,0.1,0.3
47668,0.8,0.9
47669,0.5,0.8
47670,0.7,0.9
47671,0.4,0.8
47672,0.2,0.2
47673,0.3,0.3
47674,0.5,0.7
47675,0.3,0.7
47676,0.8,0.7
47677,0.5,0.4
47678,0.2,0.3
47679,0.8,0.8
47680,0.8,0.8
47681,0.1,0.7
47682,0.9,0.9
47683,0.0,0.1
47684,0.7,0.7
47685,0.3,0.8
47686,0.1,0.1
47687,0.7,0.6
47688,0.9,0.9
47689,0.1,0.1
47690,0.0,0.1
47691,0.4,0.3
47692,0.3,0.9
47693,0.3,0.8
47694,0.3,0.2
47695,0.3,0.9
47696,0.1,0.2
47697,0.1,0.1
47698,0.2,0.1
47699,0.8,0.7
47700,0.3,0.2
47701,0.1,0.7
47702,0.2,0.3
47703,0.1,0.2
47704,0.1,0.2
47705,0.1,0.9
47706,0.6,0.5
47707,0.2,0.2
47708,0.2,0.2
47709,0.4,0.9
47710,0.2,0.5
47711,0.1,0.2
47712,0.4,0.6
47713,0.7,0.7
47714,0.4,0.7
47715,0.2,1.0
47716,0.3,0.4
47717,0.4,0.9
47718,0.5,0.5
47719,0.2,0.4
47720,0.4,0.9
47721,0.7,0.6
47722,0.9,0.9
47723,0.4,0.6
47724,0.5,0.5
47725,0.6,0.4
47726,0.2,0.2
47727,0.4,0.8
47728,0.1,0.5
47729,0.8,0.8
47730,0.3,0.3
47731,0.0,0.3
47732,0.7,0.6
47733,0.7,0.6
47734,0.4,0.2
47735,0.1,0.5
47736,0.1,0.2
47737,0.2,0.2
47738,0.2,0.1
47739,0.7,0.8
47740,0.1,0.1
47741,0.7,0.8
47742,0.1,0.5
47743,0.3,0.3
47744,0.5,0.2
47745,0.7,0.8
47746,0.6,0.7
47747,0.9,0.9
47748,1.0,0.9
47749,0.1,0.2
47750,0.5,0.1
47751,0.9,0.9
47752,0.8,0.9
47753,0.2,0.2
47754,0.8,0.9
47755,0.2,0.9
47756,0.8,0.8
47757,0.2,0.8
47758,0.7,0.8
47759,0.2,0.3
47760,0.2,0.2
47761,0.3,0.9
47762,0.2,0.1
47763,0.3,0.8
47764,0.1,0.1
47765,0.3,0.7
47766,0.5,0.2
47767,0.1,0.7
47768,0.5,0.4
47769,0.4,0.6
47770,0.7,0.9
47771,0.1,0.1
47772,0.1,0.6
47773,0.1,0.3
47774,0.0,0.1
47775,0.2,0.2
47776,0.9,0.8
47777,0.2,0.1
47778,0.0,0.2
47779,0.4,0.4
47780,0.7,0.7
47781,0.1,0.1
47782,0.2,0.1
47783,0.6,0.4
47784,0.1,0.2
47785,0.1,0.3
47786,0.5,0.3
47787,0.3,0.2
47788,0.1,0.4
47789,0.8,0.9
47790,0.2,0.9
47791,0.7,0.5
47792,0.1,0.1
47793,0.1,0.5
47794,0.3,0.1
47795,0.2,0.7
47796,0.2,0.5
47797,0.3,0.9
47798,0.4,0.1
47799,0.3,0.2
47800,0.1,0.6
47801,0.3,0.4
47802,0.7,0.7
47803,0.3,0.2
47804,0.5,0.2
47805,0.3,0.2
47806,0.1,0.2
47807,0.8,0.7
47808,0.5,0.3
47809,0.9,0.9
47810,0.4,0.8
47811,0.8,0.8
47812,0.1,0.9
47813,0.4,0.5
47814,0.1,0.1
47815,0.3,0.2
47816,0.7,0.7
47817,0.0,0.0
47818,0.3,0.5
47819,0.9,0.2
47820,0.1,0.3
47821,0.9,0.3
47822,0.3,0.9
47823,0.2,0.2
47824,0.3,0.8
47825,0.1,0.2
47826,0.4,0.7
47827,0.8,0.7
47828,0.3,0.5
47829,0.1,0.1
47830,0.0,0.6
47831,0.3,0.2
47832,0.1,0.1
47833,0.4,0.7
47834,0.2,0.2
47835,0.0,0.1
47836,0.3,0.1
47837,0.2,0.5
47838,0.1,0.7
47839,0.1,0.6
47840,0.2,0.8
47841,0.2,0.1
47842,0.2,0.4
47843,0.2,0.2
47844,0.6,0.9
47845,0.5,0.5
47846,0.1,0.6
47847,0.9,0.9
47848,0.6,0.8
47849,0.1,0.0
47850,0.6,0.5
47851,0.9,0.9
47852,0.1,0.5
47853,0.9,0.9
47854,0.2,1.0
47855,0.1,0.1
47856,0.0,0.0
47857,0.7,0.3
47858,0.2,0.9
47859,0.6,0.8
47860,0.3,0.3
47861,0.0,0.0
47862,0.1,0.0
47863,0.3,0.4
47864,0.1,0.3
47865,0.5,0.8
47866,0.1,0.2
47867,0.3,0.2
47868,0.2,0.5
47869,0.1,0.7
47870,0.3,0.2
47871,0.6,0.6
47872,0.7,0.7
47873,0.1,0.2
47874,0.3,0.9
47875,0.5,0.6
47876,0.3,0.1
47877,0.1,0.1
47878,0.1,0.1
47879,0.5,0.8
47880,0.1,0.9
47881,0.1,0.3
47882,0.5,0.3
47883,0.1,0.1
47884,0.2,0.6
47885,0.4,0.4
47886,0.2,0.3
47887,0.1,0.3
47888,0.4,0.2
47889,0.3,0.4
47890,0.4,0.6
47891,0.2,0.4
47892,0.5,0.6
47893,0.1,0.1
47894,0.1,0.2
47895,0.2,0.9
47896,0.2,0.3
47897,0.2,0.5
47898,0.3,0.1
47899,0.2,0.4
47900,0.2,0.5
47901,0.1,0.2
47902,0.2,0.5
47903,0.7,0.7
47904,0.2,0.9
47905,0.7,0.8
47906,0.2,0.5
47907,0.2,0.8
47908,0.7,0.7
47909,0.6,0.9
47910,0.4,0.5
47911,0.3,0.6
47912,0.1,0.9
47913,0.3,0.3
47914,0.2,0.2
47915,0.2,0.6
47916,0.4,0.3
47917,0.4,0.2
47918,0.1,0.1
47919,0.2,0.3
47920,0.4,0.4
47921,0.1,0.0
47922,0.3,0.2
47923,0.2,0.3
47924,0.2,0.9
47925,0.2,0.8
47926,0.2,0.9
47927,0.2,0.3
47928,1.0,0.9
47929,0.4,0.8
47930,0.1,0.4
47931,0.0,0.0
47932,0.1,0.3
47933,0.2,0.3
47934,0.2,0.1
47935,0.9,0.7
47936,0.9,0.9
47937,0.8,0.8
47938,0.1,0.7
47939,0.5,0.9
47940,0.7,0.9
47941,0.2,0.5
47942,0.3,0.2
47943,0.2,0.2
47944,0.5,0.7
47945,0.4,0.4
47946,0.9,0.9
47947,0.2,0.9
47948,0.2,0.9
47949,0.3,0.8
47950,0.9,0.9
47951,0.1,0.1
47952,0.1,0.1
47953,0.1,0.2
47954,0.4,0.8
47955,0.5,0.4
47956,0.9,0.9
47957,0.2,0.2
47958,0.5,0.6
47959,0.4,0.7
47960,0.2,0.6
47961,0.9,0.8
47962,0.6,0.8
47963,0.2,0.6
47964,0.2,0.1
47965,0.4,0.3
47966,0.3,0.7
47967,0.1,0.9
47968,0.2,0.3
47969,0.2,0.1
47970,0.1,0.8
47971,0.3,0.4
47972,0.1,0.2
47973,0.2,0.5
47974,0.4,0.5
47975,0.2,0.7
47976,0.2,0.2
47977,0.7,0.7
47978,0.1,0.5
47979,0.1,0.1
47980,0.8,0.6
47981,0.3,0.4
47982,0.2,0.3
47983,0.0,0.0
47984,0.1,0.1
47985,0.1,0.2
47986,0.1,0.2
47987,0.0,0.0
47988,0.9,0.9
47989,0.2,0.1
47990,0.4,0.3
47991,0.7,0.7
47992,0.7,0.4
47993,0.1,0.8
47994,0.6,0.7
47995,0.8,0.9
47996,0.9,0.9
47997,0.0,0.0
47998,1.0,1.0
47999,0.4,0.5
48000,0.5,0.1
48001,0.5,0.7
48002,0.5,0.2
48003,0.2,0.7
48004,0.4,0.5
48005,0.6,0.4
48006,0.4,0.5
48007,0.5,0.7
48008,0.6,0.9
48009,0.2,0.3
48010,0.5,0.6
48011,0.3,0.3
48012,0.8,0.8
48013,0.5,0.3
48014,0.8,0.5
48015,0.3,0.2
48016,0.3,0.5
48017,0.1,0.1
48018,0.7,0.8
48019,0.8,0.8
48020,0.6,0.9
48021,0.4,0.5
48022,0.3,0.1
48023,0.1,0.1
48024,0.2,0.8
48025,0.2,0.2
48026,0.2,0.2
48027,0.3,0.2
48028,0.1,0.4
48029,0.1,0.4
48030,0.8,0.9
48031,0.2,0.3
48032,0.1,0.6
48033,0.1,0.1
48034,0.3,0.2
48035,0.1,0.2
48036,0.1,0.1
48037,0.2,0.5
48038,0.8,0.9
48039,0.2,0.9
48040,0.6,0.9
48041,0.9,0.8
48042,0.0,0.1
48043,0.2,0.6
48044,0.8,0.9
48045,0.2,0.4
48046,0.3,0.2
48047,0.2,0.8
48048,0.2,0.6
48049,0.1,0.4
48050,0.5,0.9
48051,0.3,0.4
48052,0.1,0.1
48053,0.8,0.9
48054,0.5,0.4
48055,0.3,0.5
48056,0.8,1.0
48057,0.2,0.1
48058,0.1,0.9
48059,0.4,0.3
48060,0.9,0.9
48061,0.1,0.3
48062,0.4,0.5
48063,0.4,0.5
48064,0.4,0.7
48065,0.1,0.1
48066,0.2,0.4
48067,0.2,0.1
48068,0.9,0.9
48069,0.7,0.8
48070,0.1,0.9
48071,0.4,0.8
48072,0.1,0.1
48073,0.4,0.5
48074,0.8,0.9
48075,0.2,0.8
48076,0.8,0.8
48077,0.3,0.4
48078,0.1,0.0
48079,0.2,0.5
48080,0.2,0.8
48081,0.2,0.9
48082,0.4,0.4
48083,0.4,0.6
48084,0.7,0.7
48085,0.1,0.2
48086,0.1,0.1
48087,0.3,0.8
48088,0.1,0.1
48089,0.3,0.9
48090,0.3,0.5
48091,0.7,0.9
48092,0.3,0.1
48093,0.3,0.8
48094,0.4,0.6
48095,0.8,0.9
48096,0.4,0.4
48097,0.1,0.9
48098,0.3,0.6
48099,0.3,0.3
48100,0.5,0.4
48101,0.6,0.6
48102,0.8,0.7
48103,0.3,0.3
48104,0.6,0.6
48105,0.1,0.9
48106,0.5,0.7
48107,0.9,0.7
48108,0.1,0.2
48109,0.4,0.2
48110,0.1,0.8
48111,0.2,0.6
48112,0.1,0.1
48113,0.5,0.9
48114,0.3,0.2
48115,0.2,0.7
48116,0.1,0.5
48117,0.2,0.1
48118,0.2,0.6
48119,0.6,0.6
48120,0.5,0.7
48121,0.1,0.1
48122,0.1,0.9
48123,0.2,0.2
48124,0.3,0.6
48125,0.5,0.7
48126,0.1,0.1
48127,0.1,0.1
48128,0.3,0.8
48129,0.4,0.3
48130,0.8,0.9
48131,0.3,0.5
48132,0.1,0.1
48133,0.4,0.6
48134,0.4,0.8
48135,0.8,0.9
48136,0.9,0.9
48137,0.7,0.8
48138,0.1,0.1
48139,0.9,0.9
48140,0.1,0.1
48141,0.2,0.1
48142,0.9,1.0
48143,0.1,0.6
48144,0.9,0.9
48145,0.4,0.1
48146,0.4,0.7
48147,0.2,0.7
48148,0.1,0.3
48149,0.0,0.1
48150,0.9,0.5
48151,0.7,0.4
48152,0.2,0.2
48153,0.6,0.8
48154,0.4,0.4
48155,0.7,0.8
48156,0.1,0.2
48157,0.2,0.2
48158,0.4,0.6
48159,0.3,0.1
48160,0.1,0.1
48161,0.2,0.2
48162,0.9,0.9
48163,0.1,0.1
48164,0.3,0.5
48165,0.9,0.7
48166,0.1,0.1
48167,0.9,0.9
48168,0.6,0.7
48169,0.2,0.2
48170,0.3,0.2
48171,0.1,0.9
48172,0.5,0.3
48173,0.6,0.4
48174,0.8,0.6
48175,0.1,0.1
48176,0.1,0.3
48177,0.8,0.8
48178,0.6,0.6
48179,0.1,0.1
48180,0.3,0.5
48181,0.3,0.3
48182,0.2,0.5
48183,0.2,0.2
48184,0.1,0.1
48185,0.3,0.9
48186,0.9,0.9
48187,0.6,0.8
48188,0.1,0.4
48189,0.2,0.3
48190,0.1,0.2
48191,0.9,0.9
48192,0.2,0.8
48193,0.0,0.1
48194,0.6,0.6
48195,0.2,0.1
48196,0.2,0.4
48197,0.1,0.9
48198,0.2,0.3
48199,0.6,0.5
48200,0.1,0.2
48201,0.5,0.7
48202,0.2,0.2
48203,0.5,0.5
48204,0.8,0.8
48205,0.8,0.8
48206,0.1,0.0
48207,0.2,0.2
48208,0.2,0.3
48209,0.7,0.9
48210,0.2,0.2
48211,0.1,0.1
48212,0.2,0.4
48213,0.2,0.2
48214,0.9,0.8
48215,0.2,0.1
48216,0.1,0.1
48217,0.8,0.9
48218,0.2,0.5
48219,0.6,0.6
48220,0.1,0.1
48221,0.6,0.2
48222,0.2,0.2
48223,0.6,0.8
48224,0.3,0.2
48225,0.7,0.9
48226,0.2,0.1
48227,0.9,0.8
48228,0.2,0.5
48229,0.9,0.8
48230,0.4,0.3
48231,0.3,0.1
48232,0.2,0.4
48233,0.1,0.2
48234,0.3,0.1
48235,0.8,0.8
48236,0.6,0.8
48237,0.1,0.1
48238,0.2,0.2
48239,0.6,0.9
48240,0.9,0.9
48241,0.1,0.2
48242,0.3,0.5
48243,0.1,0.1
48244,0.1,0.4
48245,0.8,0.8
48246,0.2,0.4
48247,0.3,0.4
48248,0.1,0.1
48249,0.3,0.3
48250,0.6,0.8
48251,0.1,0.2
48252,0.8,0.9
48253,0.0,0.1
48254,0.3,0.9
48255,0.7,0.9
48256,0.3,0.6
48257,0.2,0.5
48258,0.2,0.1
48259,0.8,0.9
48260,0.3,0.6
48261,0.2,0.1
48262,0.5,0.6
48263,0.2,0.1
48264,0.0,0.2
48265,0.4,0.3
48266,0.4,0.2
48267,0.5,0.6
48268,1.0,1.0
48269,0.4,0.3
48270,0.7,0.9
48271,0.1,0.1
48272,0.5,0.9
48273,0.1,0.1
48274,0.7,1.0
48275,0.7,0.5
48276,0.3,0.9
48277,0.2,0.8
48278,0.6,0.3
48279,0.1,0.0
48280,0.2,0.2
48281,0.5,0.6
48282,0.3,0.8
48283,0.4,0.6
48284,0.5,0.4
48285,0.5,0.7
48286,0.2,1.0
48287,0.2,0.3
48288,0.6,0.7
48289,0.2,0.6
48290,0.7,0.9
48291,0.7,0.6
48292,0.2,0.8
48293,0.1,0.1
48294,0.9,1.0
48295,0.5,0.6
48296,0.9,0.9
48297,0.5,0.8
48298,0.4,0.6
48299,0.4,0.8
48300,0.1,0.1
48301,0.2,0.4
48302,0.1,0.1
48303,0.2,0.1
48304,0.1,0.2
48305,0.3,0.6
48306,0.2,0.1
48307,0.0,0.1
48308,0.1,0.1
48309,0.5,0.6
48310,0.3,0.5
48311,0.1,0.3
48312,0.4,0.3
48313,0.5,0.5
48314,0.1,0.1
48315,0.2,0.4
48316,0.2,0.3
48317,0.1,0.3
48318,0.3,0.2
48319,0.1,0.2
48320,0.7,0.7
48321,0.1,0.1
48322,0.2,0.3
48323,0.1,0.2
48324,0.2,0.2
48325,0.2,0.5
48326,0.9,0.9
48327,0.2,0.2
48328,0.3,0.9
48329,0.2,0.1
48330,0.3,0.7
48331,0.7,0.4
48332,0.1,0.6
48333,0.3,0.2
48334,0.2,0.1
48335,0.5,0.9
48336,0.5,0.3
48337,0.3,0.9
48338,0.1,0.2
48339,0.1,0.1
48340,0.4,0.3
48341,0.9,0.8
48342,0.1,0.2
48343,0.9,0.9
48344,0.4,0.6
48345,0.4,0.7
48346,0.2,0.8
48347,0.2,0.1
48348,0.1,0.1
48349,0.2,0.3
48350,0.7,0.9
48351,0.7,0.9
48352,0.4,0.8
48353,0.4,0.3
48354,0.3,1.0
48355,0.1,0.3
48356,0.3,0.8
48357,0.3,0.5
48358,0.5,0.8
48359,0.4,0.5
48360,0.8,0.7
48361,0.6,0.7
48362,0.2,0.4
48363,0.3,0.6
48364,0.6,0.6
48365,0.7,0.8
48366,0.3,0.4
48367,0.7,0.6
48368,0.4,0.7
48369,0.7,0.5
48370,0.3,0.7
48371,0.3,0.5
48372,0.2,0.5
48373,0.7,0.7
48374,0.4,0.7
48375,0.3,0.2
48376,0.1,0.5
48377,0.2,0.1
48378,0.3,0.2
48379,0.2,0.2
48380,0.1,0.3
48381,0.2,0.3
48382,0.8,0.7
48383,0.1,0.1
48384,0.2,0.2
48385,0.4,0.3
48386,0.1,0.1
48387,0.4,0.2
48388,0.2,0.2
48389,0.3,0.5
48390,0.1,0.1
48391,0.0,0.7
48392,0.3,0.6
48393,0.9,0.8
48394,0.7,0.8
48395,0.3,0.6
48396,0.9,0.9
48397,0.6,0.4
48398,0.2,0.3
48399,0.6,0.9
48400,0.5,0.7
48401,0.1,1.0
48402,0.5,0.7
48403,0.1,0.0
48404,0.2,0.2
48405,0.3,0.3
48406,0.6,0.2
48407,0.2,0.6
48408,0.2,0.1
48409,0.3,0.6
48410,0.5,0.5
48411,0.1,0.1
48412,0.1,0.2
48413,0.1,0.9
48414,0.1,0.2
48415,0.8,0.9
48416,0.2,0.9
48417,0.1,0.1
48418,0.6,0.8
48419,0.7,0.8
48420,0.1,0.1
48421,0.2,0.6
48422,0.8,1.0
48423,0.7,0.8
48424,0.3,0.5
48425,0.1,0.3
48426,0.1,0.2
48427,0.1,0.1
48428,0.1,0.3
48429,0.2,0.2
48430,0.0,0.8
48431,0.4,0.8
48432,0.1,0.2
48433,0.1,0.2
48434,0.9,1.0
48435,0.5,0.4
48436,0.2,0.6
48437,0.7,0.5
48438,0.4,0.8
48439,0.0,0.4
48440,0.4,0.9
48441,0.3,0.2
48442,0.4,0.9
48443,0.2,0.9
48444,0.5,0.9
48445,0.2,0.9
48446,0.3,0.6
48447,0.2,0.6
48448,0.1,0.1
48449,0.7,0.5
48450,0.3,0.1
48451,0.7,0.8
48452,0.3,0.5
48453,0.2,0.9
48454,0.6,0.8
48455,0.3,0.1
48456,0.2,0.2
48457,0.3,0.7
48458,0.5,0.9
48459,0.2,0.2
48460,0.1,0.2
48461,0.2,0.1
48462,0.3,0.7
48463,0.6,0.7
48464,0.1,0.1
48465,0.3,0.5
48466,0.1,0.4
48467,0.4,0.9
48468,0.1,0.8
48469,0.5,0.6
48470,0.4,0.5
48471,0.6,0.4
48472,0.8,0.8
48473,0.9,1.0
48474,0.2,0.2
48475,0.6,0.5
48476,0.3,0.7
48477,0.8,0.8
48478,0.1,0.1
48479,0.2,0.6
48480,0.1,0.1
48481,0.1,0.2
48482,0.1,0.6
48483,0.7,0.9
48484,0.1,0.4
48485,0.9,0.9
48486,0.2,0.5
48487,0.2,0.3
48488,0.2,0.2
48489,0.4,0.4
48490,0.2,0.8
48491,0.6,0.8
48492,0.8,0.9
48493,0.1,0.2
48494,0.1,0.1
48495,0.1,0.9
48496,0.0,0.0
48497,0.4,0.9
48498,0.0,0.0
48499,0.3,0.9
48500,0.4,0.6
48501,0.5,0.3
48502,0.2,0.7
48503,0.2,0.2
48504,0.2,0.2
48505,0.2,0.2
48506,0.8,0.8
48507,0.1,0.1
48508,0.7,0.9
48509,0.7,0.8
48510,0.4,0.7
48511,0.2,0.3
48512,0.1,0.3
48513,0.2,0.2
48514,0.1,0.7
48515,0.4,0.8
48516,0.2,0.6
48517,0.2,0.9
48518,0.5,0.3
48519,0.4,0.9
48520,0.3,0.4
48521,0.3,0.9
48522,0.7,0.6
48523,0.4,0.9
48524,0.9,0.8
48525,0.6,0.1
48526,0.8,0.9
48527,0.7,0.6
48528,0.5,0.7
48529,0.3,0.9
48530,0.3,0.4
48531,0.9,0.9
48532,0.3,0.9
48533,0.7,0.7
48534,0.1,0.1
48535,0.2,0.1
48536,0.7,0.5
48537,0.2,0.1
48538,0.2,0.3
48539,0.1,0.1
48540,0.4,0.7
48541,0.1,0.0
48542,0.3,0.2
48543,0.1,0.3
48544,0.1,0.1
48545,0.8,0.6
48546,0.3,0.6
48547,0.1,0.6
48548,0.2,0.2
48549,0.5,0.9
48550,0.2,0.9
48551,0.1,0.6
48552,0.5,0.8
48553,0.1,0.6
48554,0.3,0.5
48555,0.4,0.5
48556,0.1,0.2
48557,0.9,0.9
48558,0.1,0.2
48559,0.2,0.5
48560,0.8,0.8
48561,0.2,0.9
48562,0.2,0.2
48563,0.6,0.4
48564,0.1,0.2
48565,0.6,0.6
48566,0.5,0.5
48567,0.6,0.4
48568,0.2,0.2
48569,0.2,0.1
48570,0.2,0.7
48571,0.7,0.6
48572,0.8,0.8
48573,0.2,0.2
48574,0.4,0.3
48575,0.1,0.1
48576,0.0,0.1
48577,0.6,0.7
48578,1.0,1.0
48579,0.7,0.8
48580,0.3,0.3
48581,0.5,0.9
48582,0.1,0.9
48583,0.1,0.2
48584,0.8,0.9
48585,0.1,0.7
48586,0.5,0.5
48587,0.4,0.9
48588,0.2,0.8
48589,0.7,0.6
48590,0.1,0.2
48591,0.2,0.1
48592,0.8,0.9
48593,0.4,0.4
48594,0.3,0.9
48595,0.2,0.2
48596,0.1,0.5
48597,0.3,0.8
48598,0.2,0.5
48599,0.8,0.9
48600,0.9,1.0
48601,0.1,0.6
48602,0.9,0.8
48603,0.1,0.5
48604,0.8,0.7
48605,0.2,0.1
48606,0.9,0.9
48607,0.6,0.6
48608,0.1,0.2
48609,0.3,0.9
48610,0.2,0.5
48611,0.8,0.6
48612,0.3,0.9
48613,0.4,0.4
48614,0.2,0.2
48615,0.4,0.1
48616,0.7,0.8
48617,0.9,0.9
48618,0.1,0.6
48619,0.4,0.2
48620,0.9,0.9
48621,0.1,0.1
48622,0.1,0.5
48623,0.2,0.3
48624,0.4,0.1
48625,0.1,0.2
48626,0.1,0.1
48627,0.2,0.4
48628,0.3,0.2
48629,0.1,0.1
48630,0.2,0.1
48631,0.4,0.6
48632,0.2,0.1
48633,0.0,0.0
48634,0.1,0.3
48635,0.1,0.6
48636,0.0,0.2
48637,0.9,0.8
48638,0.1,0.2
48639,0.2,0.2
48640,0.4,0.4
48641,0.7,0.7
48642,0.4,0.2
48643,0.8,0.9
48644,0.5,0.3
48645,0.2,0.9
48646,0.4,0.6
48647,0.0,0.0
48648,0.4,0.3
48649,0.1,0.6
48650,0.8,0.9
48651,0.4,0.5
48652,0.9,0.9
48653,0.1,0.1
48654,0.2,0.2
48655,0.2,0.2
48656,0.9,0.9
48657,0.3,0.9
48658,0.4,0.7
48659,0.3,0.6
48660,0.1,0.1
48661,0.2,0.8
48662,0.2,1.0
48663,0.7,0.8
48664,0.1,0.2
48665,0.2,0.6
48666,0.1,0.8
48667,0.1,0.0
48668,0.1,0.1
48669,0.3,0.6
48670,0.5,0.3
48671,0.5,0.7
48672,0.3,0.2
48673,0.3,0.6
48674,0.5,0.7
48675,0.1,0.1
48676,0.3,0.1
48677,0.3,0.9
48678,0.1,0.4
48679,0.8,0.9
48680,0.5,0.4
48681,0.2,0.8
48682,0.4,0.2
48683,0.1,0.5
48684,0.1,0.1
48685,0.2,0.1
48686,0.2,0.9
48687,0.8,0.9
48688,0.3,0.7
48689,0.1,0.5
48690,0.6,0.5
48691,0.3,0.9
48692,0.1,0.8
48693,0.7,0.4
48694,0.3,1.0
48695,0.3,0.6
48696,0.2,0.4
48697,0.8,0.9
48698,0.6,0.2
48699,0.6,0.9
48700,0.9,0.9
48701,0.7,0.5
48702,0.0,0.1
48703,0.7,0.7
48704,0.3,0.2
48705,0.1,0.5
48706,0.4,0.4
48707,0.0,0.1
48708,0.4,0.3
48709,0.1,1.0
48710,0.4,0.3
48711,0.4,0.8
48712,0.5,0.3
48713,0.3,0.3
48714,0.7,0.7
48715,0.3,0.2
48716,0.5,0.7
48717,0.9,0.9
48718,0.4,0.9
48719,0.8,0.8
48720,0.1,0.7
48721,0.9,1.0
48722,0.9,0.9
48723,0.2,0.2
48724,0.1,0.0
48725,0.1,0.1
48726,0.8,0.5
48727,0.3,0.2
48728,0.7,0.8
48729,0.4,0.3
48730,0.7,0.5
48731,0.2,0.2
48732,0.8,0.6
48733,0.7,0.7
48734,0.0,0.0
48735,0.9,0.6
48736,0.1,0.1
48737,0.8,0.7
48738,0.2,0.2
48739,0.3,0.8
48740,0.2,0.9
48741,0.2,0.1
48742,0.2,0.1
48743,0.0,0.1
48744,0.1,0.0
48745,0.4,0.3
48746,0.4,0.4
48747,0.3,0.2
48748,0.3,0.6
48749,0.9,0.9
48750,0.3,0.6
48751,0.1,0.9
48752,0.3,0.9
48753,0.1,0.1
48754,0.2,0.3
48755,0.7,0.7
48756,0.1,0.1
48757,0.1,0.0
48758,0.7,0.8
48759,0.2,0.3
48760,0.4,0.9
48761,0.5,0.5
48762,0.9,0.8
48763,0.9,0.9
48764,0.1,0.1
48765,0.9,0.9
48766,0.7,0.6
48767,0.2,0.3
48768,0.4,0.8
48769,0.2,0.3
48770,0.3,0.5
48771,0.3,0.8
48772,0.8,0.7
48773,0.1,0.1
48774,0.1,0.1
48775,0.7,0.9
48776,0.1,0.2
48777,0.9,0.9
48778,0.0,0.1
48779,0.2,0.9
48780,0.2,0.1
48781,0.5,0.7
48782,0.2,0.9
48783,0.1,0.0
48784,0.3,0.3
48785,0.8,0.9
48786,0.2,0.3
48787,0.2,0.2
48788,0.1,0.2
48789,0.1,0.1
48790,0.2,1.0
48791,0.6,0.6
48792,0.2,0.3
48793,0.2,0.2
48794,0.1,0.9
48795,0.9,0.9
48796,0.1,0.1
48797,0.7,0.5
48798,0.2,0.7
48799,0.2,0.3
48800,0.1,0.8
48801,0.2,0.9
48802,0.1,0.1
48803,0.1,0.1
48804,0.3,0.2
48805,0.6,0.4
48806,0.1,0.5
48807,0.2,0.6
48808,0.9,0.8
48809,0.2,0.1
48810,0.8,0.8
48811,0.2,0.4
48812,0.1,0.1
48813,0.2,0.1
48814,0.8,0.9
48815,0.7,0.4
48816,0.5,0.6
48817,0.4,0.3
48818,0.8,0.8
48819,0.3,0.9
48820,0.1,0.1
48821,0.2,1.0
48822,0.0,0.1
48823,0.7,0.6
48824,0.8,0.3
48825,0.1,0.6
48826,0.7,0.8
48827,0.3,0.1
48828,0.3,0.1
48829,0.3,0.4
48830,0.5,0.7
48831,0.8,0.9
48832,0.2,0.3
48833,0.4,0.4
48834,0.4,0.2
48835,0.2,0.3
48836,0.1,0.8
48837,0.2,0.3
48838,0.6,0.6
48839,0.5,0.7
48840,0.1,0.1
48841,0.4,0.5
48842,0.3,0.1
48843,0.4,0.4
48844,0.9,0.7
48845,0.3,0.4
48846,0.3,0.8
48847,0.2,0.5
48848,0.2,0.8
48849,0.1,0.4
48850,0.2,0.5
48851,0.6,0.4
48852,0.3,0.7
48853,0.5,0.5
48854,0.7,0.8
48855,0.5,0.2
48856,0.5,0.9
48857,0.5,0.3
48858,1.0,0.9
48859,0.3,0.8
48860,0.2,0.7
48861,0.1,0.1
48862,0.8,0.8
48863,0.8,0.9
48864,0.3,0.4
48865,0.2,0.3
48866,0.2,0.4
48867,0.1,0.1
48868,0.2,0.9
48869,0.2,0.4
48870,0.3,0.3
48871,0.3,0.5
48872,0.8,0.9
48873,0.3,0.4
48874,0.1,0.1
48875,0.4,0.2
48876,0.1,0.2
48877,0.2,0.2
48878,0.2,0.2
48879,0.7,0.9
48880,0.2,0.6
48881,0.4,0.2
48882,0.7,0.7
48883,0.7,0.8
48884,0.0,0.1
48885,0.1,0.8
48886,0.7,0.8
48887,0.2,0.6
48888,0.4,0.2
48889,0.1,0.2
48890,0.0,0.2
48891,0.2,0.3
48892,0.2,0.7
48893,0.7,0.6
48894,0.8,0.8
48895,0.3,0.4
48896,0.9,0.9
48897,0.6,0.7
48898,0.2,0.9
48899,0.2,0.2
48900,0.4,0.7
